Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-02-04,169.0631103515625,157.63949584960938,142.2184295654297,235.44532775878906,296.0223083496094,24.27198600769043,307.7733459472656
2022-02-07,168.3472137451172,157.9355010986328,138.15713500976562,223.34983825683594,291.19415283203125,24.680194854736328,302.4466552734375
2022-02-08,171.45603942871094,161.4134979248047,138.3536376953125,218.65264892578125,294.68707275390625,25.059457778930664,307.3333435058594
2022-02-09,172.87802124023438,161.1894989013672,140.5301971435547,230.39064025878906,301.1214599609375,26.65336799621582,310.6666564941406
2022-02-10,168.7982940673828,159.0034942626953,137.58045959472656,226.4879150390625,292.5777587890625,25.77407455444336,301.51666259765625
2022-02-11,165.38548278808594,153.2935028076172,133.2755126953125,218.02700805664062,285.47564697265625,23.90269660949707,286.6666564941406
2022-02-14,165.62086486816406,155.16700744628906,134.5096893310547,216.18984985351562,285.43695068359375,24.22007942199707,291.9200134277344
2022-02-15,169.45533752441406,156.510498046875,135.58407592773438,219.4669647216797,290.72967529296875,26.443775177001953,307.4766540527344
2022-02-16,169.219970703125,158.10049438476562,136.70510864257812,215.03790283203125,290.3902893066406,26.459747314453125,307.7966613769531
2022-02-17,165.62086486816406,154.65249633789062,131.54505920410156,206.26914978027344,281.8870849609375,24.45961570739746,292.1166687011719
2022-02-18,164.07131958007812,152.60150146484375,129.4250946044922,204.7299041748047,279.1722106933594,23.596294403076172,285.6600036621094
2022-02-22,161.14883422851562,150.19749450683594,128.84002685546875,200.67819213867188,278.9685974121094,23.344776153564453,273.84332275390625
2022-02-23,156.98086547851562,144.82699584960938,126.6312026977539,197.07337951660156,271.7452087402344,22.34371566772461,254.67999267578125
2022-02-24,159.59933471679688,151.35800170898438,131.69593811035156,206.159912109375,285.629638671875,23.702083587646484,266.92333984375
2022-02-25,161.66860961914062,153.7884979248047,133.451171875,209.01991271972656,288.2668762207031,24.110294342041016,269.9566650390625
2022-02-28,161.93338012695312,153.56300354003906,134.04421997070312,209.56610107421875,289.701904296875,24.337854385375977,290.1433410644531
2022-03-01,160.05050659179688,151.14199829101562,133.05613708496094,202.07843017578125,285.978759765625,23.43160629272461,288.1233215332031
2022-03-02,163.34561157226562,152.05250549316406,133.56231689453125,206.66636657714844,291.0592956542969,24.177289962768555,293.2966613769531
2022-03-03,163.02197265625,147.89849853515625,132.89537048339844,201.56204223632812,286.9191589355469,23.672182083129883,279.7633361816406
2022-03-04,160.0210418701172,145.64100646972656,130.91732788085938,198.6721954345703,281.04351806640625,22.89555549621582,279.42999267578125
2022-03-07,156.22573852539062,137.4530029296875,125.43077850341797,186.1695556640625,270.4265441894531,21.314346313476562,268.1933288574219
2022-03-08,154.401611328125,136.01449584960938,126.15132904052734,188.969970703125,267.4596252441406,21.47606086730957,274.79998779296875
2022-03-09,159.80526733398438,139.2790069580078,132.41946411132812,197.12303161621094,279.7248840332031,22.973419189453125,286.3233337402344
2022-03-10,155.46078491210938,146.8175048828125,131.4364013671875,193.85585021972656,276.9033508300781,22.618045806884766,279.4333190917969
